"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,ткань,64200,54570,8185.5,38105.8381280534,16464.1618719466,9878.49712316798,4800,ГЕРМАНИЯ,Ткани х/б,тыс.м2,"1,991.3","1,404.4",,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,14000,12320,14494.1176470588,7738.81160461311,4581.18839538689,16034.1593838541,4800,ЕГИПЕТ,Пряжа х/б,тонн,19.7,90.3,,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,ткань,64200,54570,8185.5,38105.8381280534,16464.1618719466,9878.49712316798,4800,ИСПАНИЯ,Ткани х/б,тыс.м2,813.5,501.9,,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,14000,12320,14494.1176470588,7738.81160461311,4581.18839538689,16034.1593838541,4800,ИТАЛИЯ,Пряжа х/б,тонн,77.1,305.0,,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,ткань,64200,54570,8185.5,38105.8381280534,16464.1618719466,9878.49712316798,4800,ИТАЛИЯ,Ткани х/б,тыс.м2,"1,489.2",960.2,,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,14000,12320,14494.1176470588,7738.81160461311,4581.18839538689,16034.1593838541,4800,КАЗАХСТАН,Пряжа х/б,тонн,10.2,41.6,,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,ткань,64200,54570,8185.5,38105.8381280534,16464.1618719466,9878.49712316798,4800,КАЗАХСТАН,Ткани х/б,тыс.м2,8.0,6.6,,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,14000,12320,14494.1176470588,7738.81160461311,4581.18839538689,16034.1593838541,4800,КИТАЙ,Пряжа х/б,тонн,"9,792.3","31,405.5",,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,ткань,64200,54570,8185.5,38105.8381280534,16464.1618719466,9878.49712316798,4800,КИТАЙ,Ткани х/б,тыс.м2,572.70142,381.75,,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,ткань,64200,54570,8185.5,38105.8381280534,16464.1618719466,9878.49712316798,4800,КОРЕЯ (РЕСПУБЛИКА КОРЕЯ),Ткани х/б,тыс.м2,"3,627.1","2,450.7",,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,ткань,64200,54570,8185.5,38105.8381280534,16464.1618719466,9878.49712316798,4800,КЫРГЫЗСТАН,Ткани х/б,тыс.м2,115.7097,127.33,,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,ткань,64200,54570,8185.5,38105.8381280534,16464.1618719466,9878.49712316798,4800,ЛАТВИЯ,Ткани х/б,тыс.м2,"1,069.1",777.1,,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,ткань,64200,54570,8185.5,38105.8381280534,16464.1618719466,9878.49712316798,4800,ЛИТВА,Ткани х/б,тыс.м2,"1,196.6",810.0,,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,ткань,64200,54570,8185.5,38105.8381280534,16464.1618719466,9878.49712316798,4800,МОЛДАВИЯ,Ткани х/б,тыс.м2,480.1,293.5,,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
"ИП ООО ""POSCO INTERNATIONAL TEXTILE""",«POSCO INTERNATIONAL CORPORATION»-100%,13101,ФАРҒОНА ВИЛОЯТИ,2018 йил 20 январь №1,пряжа,14000,12320,14494.1176470588,7738.81160461311,4581.18839538689,16034.1593838541,4800,ПОЛЬША,Пряжа х/б,тонн,538.6,"2,288.6",,,,,,,,18983.23627,138266666000,,,,+,+,,,,+,+,,+,,,,,,
